cog,name,arr,abr,cp,specificPlace
54537,UGNY,541,UGNY,54870,
54538,URUFFE,544,URUFFE,54112,
54539,VACQUEVILLE,542,VACQUEVILLE,54540,
54540,VAL ET CHATILLON,542,VAL ET CHATILLON,54480,
54541,VALHEY,542,VALHEY,54370,
54542,VALLEROY,541,VALLEROY,54910,
54543,VALLOIS,542,VALLOIS,54830,
54544,VANDELAINVILLE,544,VANDELAINVILLE,54890,
54545,VANDELEVILLE,544,VANDELEVILLE,54115,
54546,VANDIERES,543,VANDIERES,54121,
54547,VANDOEUVRE LES NANCY,543,VANDOEUVRE LES NANCY,54500,
54548,VANNES LE CHATEL,544,VANNES LE CHATEL,54112,
54549,VARANGEVILLE,543,VARANGEVILLE,54110,
54550,VATHIMENIL,542,VATHIMENIL,54122,
54551,VAUCOURT,542,VAUCOURT,54370,
54552,VAUDEMONT,543,VAUDEMONT,54330,
54553,VAUDEVILLE,543,VAUDEVILLE,54740,
54554,VAUDIGNY,543,VAUDIGNY,54740,
54555,VAXAINVILLE,542,VAXAINVILLE,54120,
54556,VEHO,542,VEHO,54450,
54557,BOIS DE HAYE,544,BOIS DE HAYE,54840,SEXEY LES BOIS
54557,BOIS DE HAYE,544,BOIS DE HAYE,54840,VELAINE EN HAYE
54558,VELAINE SOUS AMANCE,543,VELAINE SOUS AMANCE,54280,
54559,VELLE SUR MOSELLE,542,VELLE SUR MOSELLE,54290,
54560,VENEY,542,VENEY,54540,
54561,VENNEZEY,542,VENNEZEY,54830,
54562,VERDENAL,542,VERDENAL,54450,
54563,VEZELISE,543,VEZELISE,54330,
54564,VIEVILLE EN HAYE,544,VIEVILLE EN HAYE,54470,
54565,VIGNEULLES,542,VIGNEULLES,54360,
54566,VILCEY SUR TREY,544,VILCEY SUR TREY,54700,
54567,VILLACOURT,542,VILLACOURT,54290,
54568,VILLE AU MONTOIS,541,VILLE AU MONTOIS,54620,
54569,VILLE AU VAL,543,VILLE AU VAL,54380,
54570,VILLECEY SUR MAD,544,VILLECEY SUR MAD,54890,
54571,VILLE EN VERMOIS,543,VILLE EN VERMOIS,54210,
54572,VILLE HOUDLEMONT,541,VILLE HOUDLEMONT,54730,
54573,VILLERS EN HAYE,543,VILLERS EN HAYE,54380,
54574,VILLERS LA CHEVRE,541,VILLERS LA CHEVRE,54870,
54575,VILLERS LA MONTAGNE,541,VILLERS LA MONTAGNE,54920,
54576,VILLERS LE ROND,541,VILLERS LE ROND,54260,
54577,VILLERS LES MOIVRONS,543,VILLERS LES MOIVRONS,54760,
54578,VILLERS LES NANCY,543,VILLERS LES NANCY,54600,
54579,VILLERS SOUS PRENY,543,VILLERS SOUS PRENY,54700,
54580,VILLERUPT,541,VILLERUPT,54190,
54580,VILLERUPT,541,VILLERUPT,54190,CANTEBONNE
54581,VILLE SUR YRON,541,VILLE SUR YRON,54800,
54582,VILLETTE,541,VILLETTE,54260,
54583,VILLEY LE SEC,544,VILLEY LE SEC,54840,
54584,VILLEY SAINT ETIENNE,544,VILLEY ST ETIENNE,54200,
54585,VIRECOURT,542,VIRECOURT,54290,
54586,VITERNE,543,VITERNE,54123,
54587,VITREY,543,VITREY,54330,
54588,VITRIMONT,542,VITRIMONT,54300,
54589,VITTONVILLE,543,VITTONVILLE,54700,
54590,VIVIERS SUR CHIERS,541,VIVIERS SUR CHIERS,54260,
54590,VIVIERS SUR CHIERS,541,VIVIERS SUR CHIERS,54260,BRAUMONT
54590,VIVIERS SUR CHIERS,541,VIVIERS SUR CHIERS,54260,REVEMONT
54591,VOINEMONT,543,VOINEMONT,54134,
54592,VRONCOURT,543,VRONCOURT,54330,
54593,WAVILLE,544,WAVILLE,54890,
54594,XAMMES,544,XAMMES,54470,
54595,XERMAMENIL,542,XERMAMENIL,54300,
54596,XEUILLEY,543,XEUILLEY,54990,
54597,XIROCOURT,543,XIROCOURT,54740,
54598,XIVRY CIRCOURT,541,XIVRY CIRCOURT,54490,
54599,XONVILLE,544,XONVILLE,54800,
54600,XOUSSE,542,XOUSSE,54370,
54601,XURES,542,XURES,54370,
54602,HAN DEVANT PIERREPONT,541,HAN DEVANT PIERREPONT,54620,
55001,ABAINVILLE,552,ABAINVILLE,55130,
55002,ABAUCOURT HAUTECOURT,553,ABAUCOURT HAUTECOURT,55400,
55002,ABAUCOURT HAUTECOURT,553,ABAUCOURT HAUTECOURT,55400,HAUTECOURT LES BROVILLE
55004,AINCREVILLE,553,AINCREVILLE,55110,
55005,AMANTY,552,AMANTY,55130,
55007,AMBLY SUR MEUSE,553,AMBLY SUR MEUSE,55300,
55008,AMEL SUR L ETANG,553,AMEL SUR L ETANG,55230,
55009,ANCEMONT,553,ANCEMONT,55320,
55010,ANCERVILLE,551,ANCERVILLE,55170,
55011,ANDERNAY,551,ANDERNAY,55800,
55012,APREMONT LA FORET,552,APREMONT LA FORET,55300,
55012,APREMONT LA FORET,552,APREMONT LA FORET,55300,LIOUVILLE
55012,APREMONT LA FORET,552,APREMONT LA FORET,55300,MARBOTTE
55012,APREMONT LA FORET,552,APREMONT LA FORET,55300,ST AGNANT SOUS LES COTES
55013,ARRANCY SUR CRUSNES,553,ARRANCY SUR CRUSNES,55230,
55014,AUBREVILLE,553,AUBREVILLE,55120,
55015,AULNOIS EN PERTHOIS,551,AULNOIS EN PERTHOIS,55170,
55017,AUTRECOURT SUR AIRE,551,AUTRECOURT SUR AIRE,55120,
55018,AUTREVILLE SAINT LAMBERT,553,AUTREVILLE ST LAMBERT,55700,
55021,AVILLERS SAINTE CROIX,553,AVILLERS STE CROIX,55210,
55022,AVIOTH,553,AVIOTH,55600,
55023,AVOCOURT,553,AVOCOURT,55270,
55024,AZANNES ET SOUMAZANNES,553,AZANNES ET SOUMAZANNES,55150,
55025,BAALON,553,BAALON,55700,
55026,BADONVILLIERS GERAUVILLIERS,552,BADONVILLIERS GERAUVILLIERS,55130,
55026,BADONVILLIERS GERAUVILLIERS,552,BADONVILLIERS GERAUVILLIERS,55130,GERAUVILLIERS
55027,BANNONCOURT,552,BANNONCOURT,55300,
55028,BANTHEVILLE,553,BANTHEVILLE,55110,
55029,BAR LE DUC,551,BAR LE DUC,55000,
55031,BAUDONVILLIERS,551,BAUDONVILLIERS,55170,
55032,BAUDREMONT,552,BAUDREMONT,55260,
55033,BAULNY,553,BAULNY,55270,
55034,BAZEILLES SUR OTHAIN,553,BAZEILLES SUR OTHAIN,55600,
55035,BAZINCOURT SUR SAULX,551,BAZINCOURT SUR SAULX,55170,
55036,BEAUCLAIR,553,BEAUCLAIR,55700,
55037,BEAUFORT EN ARGONNE,553,BEAUFORT EN ARGONNE,55700,
55038,BEAULIEU EN ARGONNE,551,BEAULIEU EN ARGONNE,55250,
55039,BEAUMONT EN VERDUNOIS,553,BEAUMONT EN VERDUNOIS,55100,
55040,BEAUSITE,551,BEAUSITE,55250,
55040,BEAUSITE,551,BEAUSITE,55250,AMBLAINCOURT
55040,BEAUSITE,551,BEAUSITE,55250,DEUXNOUDS DEVANT BEAUZEE
55040,BEAUSITE,551,BEAUSITE,55250,SERAUCOURT
55041,BEHONNE,551,BEHONNE,55000,
55042,BELLERAY,553,BELLERAY,55100,
55043,BELLEVILLE SUR MEUSE,553,BELLEVILLE SUR MEUSE,55430,
55044,BELRAIN,552,BELRAIN,55260,
55045,BELRUPT EN VERDUNOIS,553,BELRUPT EN VERDUNOIS,55100,
55046,BENEY EN WOEVRE,552,BENEY EN WOEVRE,55210,
55047,BETHELAINVILLE,553,BETHELAINVILLE,55100,
55048,BETHINCOURT,553,BETHINCOURT,55270,
55049,BEUREY SUR SAULX,551,BEUREY SUR SAULX,55000,
55050,BEZONVAUX,553,BEZONVAUX,55100,
55051,BIENCOURT SUR ORGE,551,BIENCOURT SUR ORGE,55290,
55053,BILLY SOUS MANGIENNES,553,BILLY SOUS MANGIENNES,55230,
55054,BISLEE,552,BISLEE,55300,
55055,BLANZEE,553,BLANZEE,55400,
55057,BOINVILLE EN WOEVRE,553,BOINVILLE EN WOEVRE,55400,
55058,BONCOURT SUR MEUSE,552,BONCOURT SUR MEUSE,55200,
55059,BONNET,552,BONNET,55130,
55060,BONZEE,553,BONZEE,55160,
55060,BONZEE,553,BONZEE,55160,MESNIL SOUS LES COTES
55060,BONZEE,553,BONZEE,55160,MONT VILLERS
55061,BOUCHON SUR SAULX,551,LE BOUCHON SUR SAULX,55500,
55062,BOUCONVILLE SUR MADT,552,BOUCONVILLE SUR MADT,55300,
55063,BOULIGNY,553,BOULIGNY,55240,
55064,BOUQUEMONT,552,BOUQUEMONT,55300,
55065,BOUREUILLES,553,BOUREUILLES,55270,
55066,BOVEE SUR BARBOURE,552,BOVEE SUR BARBOURE,55190,
55067,BOVIOLLES,552,BOVIOLLES,55500,
55068,BRABANT EN ARGONNE,553,BRABANT EN ARGONNE,55120,
55069,BRABANT LE ROI,551,BRABANT LE ROI,55800,
55070,BRABANT SUR MEUSE,553,BRABANT SUR MEUSE,55100,
55071,BRANDEVILLE,553,BRANDEVILLE,55150,
55072,BRAQUIS,553,BRAQUIS,55400,
55073,BRAS SUR MEUSE,553,BRAS SUR MEUSE,55100,
55075,BRAUVILLIERS,551,BRAUVILLIERS,55170,
55076,BREHEVILLE,553,BREHEVILLE,55150,
55077,BREUX,553,BREUX,55600,
55078,BRIEULLES SUR MEUSE,553,BRIEULLES SUR MEUSE,55110,
55079,BRILLON EN BARROIS,551,BRILLON EN BARROIS,55000,
55080,BRIXEY AUX CHANOINES,552,BRIXEY AUX CHANOINES,55140,
55081,BRIZEAUX,551,BRIZEAUX,55250,
55082,BROCOURT EN ARGONNE,553,BROCOURT EN ARGONNE,55120,
55083,BROUENNES,553,BROUENNES,55700,
55084,BROUSSEY EN BLOIS,552,BROUSSEY EN BLOIS,55190,
55085,BROUSSEY RAULECOURT,552,BROUSSEY RAULECOURT,55200,
55085,BROUSSEY RAULECOURT,552,BROUSSEY RAULECOURT,55200,RAULECOURT
55087,BURE,551,BURE,55290,
55088,BUREY EN VAUX,552,BUREY EN VAUX,55140,
55089,BUREY LA COTE,552,BUREY LA COTE,55140,
55093,BUXIERES SOUS LES COTES,552,BUXIERES SOUS LES COTES,55300,
55093,BUXIERES SOUS LES COTES,552,BUXIERES SOUS LES COTES,55300,BUXERULLES
55093,BUXIERES SOUS LES COTES,552,BUXIERES SOUS LES COTES,55300,WOINVILLE
55094,BUZY DARMONT,553,BUZY DARMONT,55400,
55094,BUZY DARMONT,553,BUZY DARMONT,55400,DARMONT
55095,CESSE,553,CESSE,55700,
55096,CHAILLON,552,CHAILLON,55210,
55097,CHALAINES,552,CHALAINES,55140,
55099,CHAMPNEUVILLE,553,CHAMPNEUVILLE,55100,
55100,CHAMPOUGNY,552,CHAMPOUGNY,55140,
55101,CHARDOGNE,551,CHARDOGNE,55000,
55102,CHARNY SUR MEUSE,553,CHARNY SUR MEUSE,55100,
55103,CHARPENTRY,553,CHARPENTRY,55270,
55104,CHASSEY BEAUPRE,552,CHASSEY BEAUPRE,55130,
55105,CHATILLON SOUS LES COTES,553,CHATILLON SOUS LES COTES,55400,
55106,CHATTANCOURT,553,CHATTANCOURT,55100,
55107,CHAUMONT DEVANT DAMVILLERS,553,CHAUMONT DEVANT DAMVILLERS,55150,
55108,CHAUMONT SUR AIRE,551,CHAUMONT SUR AIRE,55260,
55109,CHAUVENCY LE CHATEAU,553,CHAUVENCY LE CHATEAU,55600,
55110,CHAUVENCY SAINT HUBERT,553,CHAUVENCY ST HUBERT,55600,
55111,CHAUVONCOURT,552,CHAUVONCOURT,55300,
55113,CHEPPY,553,CHEPPY,55270,
55114,CHONVILLE MALAUMONT,552,CHONVILLE MALAUMONT,55200,
55114,CHONVILLE MALAUMONT,552,CHONVILLE MALAUMONT,55200,MALAUMONT
55115,CIERGES SOUS MONTFAUCON,553,CIERGES SOUS MONTFAUCON,55270,
55116,CLAON,553,LE CLAON,55120,
55117,CLERMONT EN ARGONNE,553,CLERMONT EN ARGONNE,55120,
55117,CLERMONT EN ARGONNE,553,CLERMONT EN ARGONNE,55120,AUZEVILLE EN ARGONNE
55117,CLERMONT EN ARGONNE,553,CLERMONT EN ARGONNE,55120,JUBECOURT
55117,CLERMONT EN ARGONNE,553,CLERMONT EN ARGONNE,55120,PAROIS
55118,CLERY LE GRAND,553,CLERY LE GRAND,55110,
55119,CLERY LE PETIT,553,CLERY LE PETIT,55110,
55120,COMBLES EN BARROIS,551,COMBLES EN BARROIS,55000,
55121,COMBRES SOUS LES COTES,553,COMBRES SOUS LES COTES,55160,
55122,COMMERCY,552,COMMERCY,55200,
55123,HAUTS DE CHEE,551,LES HAUTS DE CHEE,55000,
55123,HAUTS DE CHEE,551,LES HAUTS DE CHEE,55000,GENICOURT SOUS CONDE
55123,HAUTS DE CHEE,551,LES HAUTS DE CHEE,55000,HARGEVILLE SUR CHEE
55123,HAUTS DE CHEE,551,LES HAUTS DE CHEE,55000,LES MARATS
55123,HAUTS DE CHEE,551,LES HAUTS DE CHEE,55000,LOUPPY SUR CHEE
55124,CONSENVOYE,553,CONSENVOYE,55110,
55125,CONTRISSON,551,CONTRISSON,55800,
55127,COURCELLES EN BARROIS,552,COURCELLES EN BARROIS,55260,
55128,COURCELLES SUR AIRE,551,COURCELLES SUR AIRE,55260,
55129,COUROUVRE,552,COUROUVRE,55260,
55132,COUSANCES LES FORGES,551,COUSANCES LES FORGES,55170,
55133,COUVERTPUIS,551,COUVERTPUIS,55290,
55134,COUVONGES,551,COUVONGES,55800,
55137,CUISY,553,CUISY,55270,
55138,CULEY,551,CULEY,55000,
55139,CUMIERES LE MORT HOMME,553,CUMIERES LE MORT HOMME,55100,
55140,CUNEL,553,CUNEL,55110,
55141,DAGONVILLE,552,DAGONVILLE,55500,
55142,DAINVILLE BERTHELEVILLE,552,DAINVILLE BERTHELEVILLE,55130,
55143,DAMLOUP,553,DAMLOUP,55400,
55144,DAMMARIE SUR SAULX,551,DAMMARIE SUR SAULX,55500,
55145,DAMVILLERS,553,DAMVILLERS,55150,
55146,DANNEVOUX,553,DANNEVOUX,55110,
55148,DELOUZE ROSIERES,552,DELOUZE ROSIERES,55130,
55148,DELOUZE ROSIERES,552,DELOUZE ROSIERES,55130,ROSIERES EN BLOIS
55149,DELUT,553,DELUT,55150,
55150,DEMANGE BAUDIGNECOURT,552,DEMANGE BAUDIGNECOURT,55130,BAUDIGNECOURT
55150,DEMANGE BAUDIGNECOURT,552,DEMANGE BAUDIGNECOURT,55130,DEMANGE AUX EAUX
55153,DIEPPE SOUS DOUAUMONT,553,DIEPPE SOUS DOUAUMONT,55400,
55154,DIEUE SUR MEUSE,553,DIEUE SUR MEUSE,55320,
55155,DOMBASLE EN ARGONNE,553,DOMBASLE EN ARGONNE,55120,
55156,DOMBRAS,553,DOMBRAS,55150,
55157,DOMMARTIN LA MONTAGNE,553,DOMMARTIN LA MONTAGNE,55160,
55158,DOMMARY BARONCOURT,553,DOMMARY BARONCOURT,55240,
55159,DOMPCEVRIN,552,DOMPCEVRIN,55300,
55160,DOMPIERRE AUX BOIS,552,DOMPIERRE AUX BOIS,55300,
55162,DOMREMY LA CANNE,553,DOMREMY LA CANNE,55240,
55163,DONCOURT AUX TEMPLIERS,553,DONCOURT AUX TEMPLIERS,55160,
55165,DOULCON,553,DOULCON,55110,
55166,DUGNY SUR MEUSE,553,DUGNY SUR MEUSE,55100,
55167,DUN SUR MEUSE,553,DUN SUR MEUSE,55110,
55168,DUZEY,553,DUZEY,55230,
55169,ECOUVIEZ,553,ECOUVIEZ,55600,
55170,ECUREY EN VERDUNOIS,553,ECUREY EN VERDUNOIS,55150,
55171,EIX,553,EIX,55400,
55172,EPARGES,553,LES EPARGES,55160,
55173,EPIEZ SUR MEUSE,552,EPIEZ SUR MEUSE,55140,
55174,EPINONVILLE,553,EPINONVILLE,55270,
55175,ERIZE LA BRULEE,551,ERIZE LA BRULEE,55260,
55177,ERIZE LA PETITE,551,ERIZE LA PETITE,55260,
55178,ERIZE SAINT DIZIER,551,ERIZE ST DIZIER,55000,
55179,ERNEVILLE AUX BOIS,552,ERNEVILLE AUX BOIS,55500,
55179,ERNEVILLE AUX BOIS,552,ERNEVILLE AUX BOIS,55500,DOMREMY AUX BOIS
55179,ERNEVILLE AUX BOIS,552,ERNEVILLE AUX BOIS,55500,LOXEVILLE
55180,ESNES EN ARGONNE,553,ESNES EN ARGONNE,55100,
55181,ETAIN,553,ETAIN,55400,
55182,ETON,553,ETON,55240,
55183,ETRAYE,553,ETRAYE,55150,
55184,EUVILLE,552,EUVILLE,55200,
55184,EUVILLE,552,EUVILLE,55200,AULNOIS SOUS VERTUZEY
55184,EUVILLE,552,EUVILLE,55200,VERTUZEY
55184,EUVILLE,552,EUVILLE,55200,VILLE ISSEY
55185,EVRES,551,EVRES,55250,
55186,FAINS VEEL,551,FAINS VEEL,55000,
55186,FAINS VEEL,551,FAINS VEEL,55000,VEEL
55188,FLASSIGNY,553,FLASSIGNY,55600,
55189,FLEURY DEVANT DOUAUMONT,553,FLEURY DEVANT DOUAUMONT,55100,
55191,FOAMEIX ORNEL,553,FOAMEIX ORNEL,55400,
55191,FOAMEIX ORNEL,553,FOAMEIX ORNEL,55400,ORNEL
55192,FONTAINES SAINT CLAIR,553,FONTAINES ST CLAIR,55110,
55193,FORGES SUR MEUSE,553,FORGES SUR MEUSE,55110,
55194,FOUCAUCOURT SUR THABAS,551,FOUCAUCOURT SUR THABAS,55250,
55195,FOUCHERES AUX BOIS,551,FOUCHERES AUX BOIS,55500,
55196,FREMEREVILLE SOUS LES COTES,552,FREMEREVILLE SOUS LES COTES,55200,
55197,FRESNES AU MONT,552,FRESNES AU MONT,55260,
55198,FRESNES EN WOEVRE,553,FRESNES EN WOEVRE,55160,
55199,FROIDOS,553,FROIDOS,55120,
55200,FROMEREVILLE LES VALLONS,553,FROMEREVILLE LES VALLONS,55100,
55201,FROMEZEY,553,FROMEZEY,55400,
55202,FUTEAU,553,FUTEAU,55120,
55204,GENICOURT SUR MEUSE,553,GENICOURT SUR MEUSE,55320,
55206,GERCOURT ET DRILLANCOURT,553,GERCOURT ET DRILLANCOURT,55110,
55207,GERY,551,GERY,55000,
55208,GESNES EN ARGONNE,553,GESNES EN ARGONNE,55110,
55210,GIMECOURT,552,GIMECOURT,55260,
55211,GINCREY,553,GINCREY,55400,
55212,GIRAUVOISIN,552,GIRAUVOISIN,55200,
55214,GIVRAUVAL,551,GIVRAUVAL,55500,
55215,GONDRECOURT LE CHATEAU,552,GONDRECOURT LE CHATEAU,55130,
55215,GONDRECOURT LE CHATEAU,552,GONDRECOURT LE CHATEAU,55130,LUMEVILLE EN ORNOIS
55215,GONDRECOURT LE CHATEAU,552,GONDRECOURT LE CHATEAU,55130,TOURAILLES SOUS BOIS
55216,GOURAINCOURT,553,GOURAINCOURT,55230,
55217,GOUSSAINCOURT,552,GOUSSAINCOURT,55140,
55218,GREMILLY,553,GREMILLY,55150,
55219,GRIMAUCOURT EN WOEVRE,553,GRIMAUCOURT EN WOEVRE,55400,
55220,GRIMAUCOURT PRES SAMPIGNY,552,GRIMAUCOURT PRES SAMPIGNY,55500,
55221,GUERPONT,551,GUERPONT,55000,
55222,GUSSAINVILLE,553,GUSSAINVILLE,55400,
55224,HAIRONVILLE,551,HAIRONVILLE,55000,
55225,HALLES SOUS LES COTES,553,HALLES SOUS LES COTES,55700,
55226,HAN LES JUVIGNY,553,HAN LES JUVIGNY,55600,
55228,HANNONVILLE SOUS LES COTES,553,HANNONVILLE SOUS LES COTES,55210,
55229,HAN SUR MEUSE,552,HAN SUR MEUSE,55300,
55229,HAN SUR MEUSE,552,HAN SUR MEUSE,55300,AILLY SUR MEUSE
55229,HAN SUR MEUSE,552,HAN SUR MEUSE,55300,BRASSEITTE
55232,HARVILLE,553,HARVILLE,55160,
55236,HAUDAINVILLE,553,HAUDAINVILLE,55100,
55237,HAUDIOMONT,553,HAUDIOMONT,55160,
55239,HAUMONT PRES SAMOGNEUX,553,HAUMONT PRES SAMOGNEUX,55100,
55241,HEIPPES,553,HEIPPES,55220,
55242,HENNEMONT,553,HENNEMONT,55160,
55243,HERBEUVILLE,553,HERBEUVILLE,55210,
55244,HERMEVILLE EN WOEVRE,553,HERMEVILLE EN WOEVRE,55400,
55245,HEUDICOURT SOUS LES COTES,552,HEUDICOURT SOUS LES COTES,55210,
55246,HEVILLIERS,551,HEVILLIERS,55290,
55247,HORVILLE EN ORNOIS,552,HORVILLE EN ORNOIS,55130,
55248,HOUDELAINCOURT,552,HOUDELAINCOURT,55130,
55250,INOR,553,INOR,55700,
55251,IPPECOURT,551,IPPECOURT,55220,
55252,IRE LE SEC,553,IRE LE SEC,55600,
55253,ISLETTES,553,LES ISLETTES,55120,
55254,TROIS DOMAINES,551,LES TROIS DOMAINES,55220,
55254,TROIS DOMAINES,551,LES TROIS DOMAINES,55220,ISSONCOURT
55254,TROIS DOMAINES,551,LES TROIS DOMAINES,55220,MONDRECOURT
55254,TROIS DOMAINES,551,LES TROIS DOMAINES,55220,RIGNAUCOURT
55255,JAMETZ,553,JAMETZ,55600,
55256,JONVILLE EN WOEVRE,552,JONVILLE EN WOEVRE,55160,
55257,JOUY EN ARGONNE,553,JOUY EN ARGONNE,55120,
55258,GEVILLE,552,GEVILLE,55200,
55258,GEVILLE,552,GEVILLE,55200,CORNIEVILLE
55258,GEVILLE,552,GEVILLE,55200,GIRONVILLE SOUS LES COTES
55260,JULVECOURT,553,JULVECOURT,55120,
55261,JUVIGNY EN PERTHOIS,551,JUVIGNY EN PERTHOIS,55170,
55262,JUVIGNY SUR LOISON,553,JUVIGNY SUR LOISON,55600,
55263,KOEUR LA GRANDE,552,KOEUR LA GRANDE,55300,
55264,KOEUR LA PETITE,552,KOEUR LA PETITE,55300,
55265,LABEUVILLE,553,LABEUVILLE,55160,
55266,LACHALADE,553,LACHALADE,55120,
55267,LACHAUSSEE,552,LACHAUSSEE,55210,
55267,LACHAUSSEE,552,LACHAUSSEE,55210,HADONVILLE LES LACHAUSSEE
55267,LACHAUSSEE,552,LACHAUSSEE,55210,HAUMONT LES LACHAUSSEE
55268,LACROIX SUR MEUSE,552,LACROIX SUR MEUSE,55300,
55269,LAHAYMEIX,552,LAHAYMEIX,55260,
55270,LAHAYVILLE,552,LAHAYVILLE,55300,
55271,LAHEYCOURT,551,LAHEYCOURT,55800,
55272,LAIMONT,551,LAIMONT,55800,
55274,LAMORVILLE,552,LAMORVILLE,55300,
55274,LAMORVILLE,552,LAMORVILLE,55300,DEUXNOUDS AUX BOIS
55274,LAMORVILLE,552,LAMORVILLE,55300,LAVIGNEVILLE
55274,LAMORVILLE,552,LAMORVILLE,55300,SPADA
55275,LAMOUILLY,553,LAMOUILLY,55700,
55276,LANDRECOURT LEMPIRE,553,LANDRECOURT LEMPIRE,55100,
55276,LANDRECOURT LEMPIRE,553,LANDRECOURT LEMPIRE,55100,LEMPIRE AUX BOIS
55278,LANEUVILLE AU RUPT,552,LANEUVILLE AU RUPT,55190,
55279,LANEUVILLE SUR MEUSE,553,LANEUVILLE SUR MEUSE,55700,
55280,LANHERES,553,LANHERES,55400,
55281,LATOUR EN WOEVRE,553,LATOUR EN WOEVRE,55160,
55282,LAVALLEE,552,LAVALLEE,55260,
55284,LAVINCOURT,551,LAVINCOURT,55170,
55285,LAVOYE,551,LAVOYE,55120,
55286,LEMMES,553,LEMMES,55220,
55288,LEROUVILLE,552,LEROUVILLE,55200,
55289,LEVONCOURT,552,LEVONCOURT,55260,
55290,LIGNIERES SUR AIRE,552,LIGNIERES SUR AIRE,55260,
55291,LIGNY EN BARROIS,551,LIGNY EN BARROIS,55500,
55292,LINY DEVANT DUN,553,LINY DEVANT DUN,55110,
55293,LION DEVANT DUN,553,LION DEVANT DUN,55110,
55295,LISLE EN BARROIS,551,LISLE EN BARROIS,55250,
55296,ISLE EN RIGAULT,551,L ISLE EN RIGAULT,55000,
55297,LISSEY,553,LISSEY,55150,
55298,LOISEY,551,LOISEY,55000,
55299,LOISON,553,LOISON,55230,
55300,LONGEAUX,551,LONGEAUX,55500,
55301,LONGCHAMPS SUR AIRE,552,LONGCHAMPS SUR AIRE,55260,
55302,LONGEVILLE EN BARROIS,551,LONGEVILLE EN BARROIS,55000,
55303,LOUPMONT,552,LOUPMONT,55300,
55304,LOUPPY LE CHATEAU,551,LOUPPY LE CHATEAU,55800,
55306,LOUPPY SUR LOISON,553,LOUPPY SUR LOISON,55600,
55307,LOUVEMONT COTE DU POIVRE,553,LOUVEMONT COTE DU POIVRE,55100,
55310,LUZY SAINT MARTIN,553,LUZY ST MARTIN,55700,
55311,MAIZERAY,553,MAIZERAY,55160,
55312,MAIZEY,552,MAIZEY,55300,
55313,MALANCOURT,553,MALANCOURT,55270,
55315,MANDRES EN BARROIS,551,MANDRES EN BARROIS,55290,
55316,MANGIENNES,553,MANGIENNES,55150,
55317,MANHEULLES,553,MANHEULLES,55160,
55320,MARCHEVILLE EN WOEVRE,553,MARCHEVILLE EN WOEVRE,55160,
55321,MARRE,553,MARRE,55100,
55322,MARSON SUR BARBOURE,552,MARSON SUR BARBOURE,55190,
55323,MARTINCOURT SUR MEUSE,553,MARTINCOURT SUR MEUSE,55700,
55324,MARVILLE,553,MARVILLE,55600,
55325,MAUCOURT SUR ORNE,553,MAUCOURT SUR ORNE,55400,
55326,MAULAN,551,MAULAN,55500,
55327,MAUVAGES,552,MAUVAGES,55190,
55328,MAXEY SUR VAISE,552,MAXEY SUR VAISE,55140,
55329,MECRIN,552,MECRIN,55300,
55330,MELIGNY LE GRAND,552,MELIGNY LE GRAND,55190,
55331,MELIGNY LE PETIT,552,MELIGNY LE PETIT,55190,
55332,MENAUCOURT,551,MENAUCOURT,55500,
55333,MENIL AUX BOIS,552,MENIL AUX BOIS,55260,
55334,MENIL LA HORGNE,552,MENIL LA HORGNE,55190,
55335,MENIL SUR SAULX,551,MENIL SUR SAULX,55500,
55336,MERLES SUR LOISON,553,MERLES SUR LOISON,55150,
55338,MILLY SUR BRADON,553,MILLY SUR BRADON,55110,
55339,MOGEVILLE,553,MOGEVILLE,55400,
55340,MOGNEVILLE,551,MOGNEVILLE,55800,
55341,MOIREY FLABAS CREPION,553,MOIREY FLABAS CREPION,55150,
55341,MOIREY FLABAS CREPION,553,MOIREY FLABAS CREPION,55150,CREPION
55341,MOIREY FLABAS CREPION,553,MOIREY FLABAS CREPION,55150,FLABAS
55343,MONTBLAINVILLE,553,MONTBLAINVILLE,55270,
55344,MONTBRAS,552,MONTBRAS,55140,
55345,MONT DEVANT SASSEY,553,MONT DEVANT SASSEY,55110,
55346,MONTFAUCON D ARGONNE,553,MONTFAUCON D ARGONNE,55270,
55347,MONTHAIRONS,553,LES MONTHAIRONS,55320,
55348,MONTIERS SUR SAULX,551,MONTIERS SUR SAULX,55290,
55349,MONTIGNY DEVANT SASSEY,553,MONTIGNY DEVANT SASSEY,55110,
55350,MONTIGNY LES VAUCOULEURS,552,MONTIGNY LES VAUCOULEURS,55140,
55351,MONTMEDY,553,MONTMEDY,55600,
55352,MONTPLONNE,551,MONTPLONNE,55000,
55353,MONTSEC,552,MONTSEC,55300,
55355,MONTZEVILLE,553,MONTZEVILLE,55100,
55356,MORANVILLE,553,MORANVILLE,55400,
55357,MORGEMOULIN,553,MORGEMOULIN,55400,
55358,CHANTERAINE,551,CHANTERAINE,55500,
55358,CHANTERAINE,551,CHANTERAINE,55500,CHENNEVIERES
55358,CHANTERAINE,551,CHANTERAINE,55500,OEY
55359,MORLEY,551,MORLEY,55290,
55360,MOUILLY,553,MOUILLY,55320,
55361,MOULAINVILLE,553,MOULAINVILLE,55400,
55362,MOULINS SAINT HUBERT,553,MOULINS ST HUBERT,55700,
